sim,AT,focus
0.934203028678894,1,0.8571428571428571
0.8625962734222412,1,0.8
0.9405192732810974,1,0.6666666666666666
0.8811519742012024,1,0.6
0.834287166595459,1,0.4
0.8434239029884338,1,0.75
0.7946664094924927,2,0.5
0.8657279014587402,1,0.4
0.916181206703186,1,0.5
0.8402854800224304,2,0.5
0.838804304599762,2,0.6666666666666666
0.8476834297180176,1,0.75
0.8822019100189209,1,0.42857142857142855
0.8531489372253418,2,0.8
0.8985170125961304,1,0.42857142857142855
0.8731080293655396,0,0.6666666666666666
0.9425457715988159,1,0.7142857142857143
0.859955370426178,0,0.5
0.8493185639381409,1,0.75
0.8531489372253418,2,1.0
0.8584466576576233,1,0.5
0.8621164560317993,2,0.6
0.8166791796684265,1,0.42857142857142855
0.853527307510376,2,0.6
0.7760786414146423,1,0.0
0.9235048890113831,1,0.5
0.8535711765289307,1,0.75
0.889857828617096,1,0.5
0.9443830847740173,1,0.8
0.9534693360328674,1,1.0
0.8901203870773315,1,0.6666666666666666
0.9090147614479065,2,0.625
0.9357782006263733,2,0.625
0.9318227767944336,2,0.5
0.8316327333450317,1,0.5
0.9493149518966675,2,0.6363636363636364
0.9369208812713623,2,0.5714285714285714
0.9319950342178345,1,0.4
0.7625805139541626,2,0.5
0.8519294261932373,2,0.6666666666666666
0.9387609362602234,1,0.4
0.933910071849823,1,0.4
0.8575477600097656,0,0.5
0.8074399828910828,0,0.6666666666666666
0.937842071056366,1,0.6
0.8512958288192749,1,0.6
0.7927392721176147,2,0.6666666666666666
0.7450312376022339,1,0.6
0.881672203540802,1,0.625
0.8654980659484863,1,0.8
0.8559399843215942,1,1.0
0.813123881816864,1,0.6
0.9506005048751831,1,0.6666666666666666
0.9137709736824036,1,0.5714285714285714
0.8533386588096619,1,0.2
0.9172461032867432,1,0.6
0.9062356948852539,2,0.8
0.9090604782104492,2,0.6
0.9172461032867432,1,0.6
0.8869953155517578,1,0.6
0.9050730466842651,2,0.6
0.9172461032867432,1,0.6
0.9413849711418152,2,0.5
0.9100114107131958,1,0.5
0.8265979886054993,1,0.5
0.8360004425048828,2,1.0
0.8080434203147888,2,0.3333333333333333
0.8633071184158325,1,0.75
0.8937124013900757,2,1.0
0.9387390613555908,1,0.8571428571428571
0.9253289699554443,2,1.0
0.8577991724014282,1,0.6666666666666666
0.9444975256919861,1,0.8571428571428571
0.9552434682846069,1,0.9090909090909091
0.8920532464981079,1,0.4
0.8759176135063171,1,0.8333333333333334
0.9156003594398499,1,0.8571428571428571
0.9227833151817322,1,0.7142857142857143
0.8831969499588013,1,0.8333333333333334
0.9298359751701355,1,0.6666666666666666
0.8874231576919556,1,0.8333333333333334
0.8706973195075989,2,0.6
0.8841219544410706,2,0.6
0.8865253925323486,1,0.5714285714285714
0.850652813911438,1,0.4
0.8499038219451904,1,0.4
0.8726914525032043,1,0.4
0.8680171966552734,1,0.75
0.8542137742042542,1,0.5
0.9624804854393005,1,0.7777777777777778
0.9286247491836548,2,1.0
0.9422652125358582,1,0.6
0.8537395000457764,1,0.3333333333333333
0.9496169686317444,1,0.7777777777777778
0.9354426860809326,1,0.5
0.8597226142883301,2,0.75
0.9202143549919128,1,0.5
0.9188670516014099,1,0.4
0.8787211775779724,0,0.6666666666666666
0.9052777886390686,2,0.8
0.9235055446624756,2,0.5714285714285714
0.9359393119812012,1,0.6
0.8947998285293579,1,0.5
0.9048941135406494,1,0.6
0.8751916289329529,1,0.5
0.8449351787567139,1,0.25
0.8711615204811096,1,0.6
0.9382719993591309,1,0.875
0.855829119682312,1,0.8
0.8601484298706055,2,0.6
0.9308512210845947,1,0.5714285714285714
0.9332689046859741,1,0.6666666666666666
0.932441234588623,2,0.5
0.9506339430809021,1,0.625
0.9283856749534607,2,0.5
0.9030349254608154,1,0.4444444444444444
0.8885406255722046,1,0.5714285714285714
0.91102135181427,1,0.5714285714285714
0.8879807591438293,0,0.8333333333333334
0.8708243370056152,0,0.5
0.9365177154541016,2,0.6666666666666666
0.8567836880683899,1,0.5714285714285714
0.926503598690033,0,0.5714285714285714
0.9153193235397339,0,0.5714285714285714
0.9024469256401062,0,0.6666666666666666
0.8513554930686951,1,0.6
0.9513170719146729,1,0.6666666666666666
0.90607750415802,1,0.6666666666666666
0.8112452626228333,2,1.0
0.9044274091720581,2,0.5714285714285714
0.8594691753387451,1,0.6
0.9118772149085999,1,0.75
0.935102105140686,1,0.5714285714285714
0.8896968364715576,1,0.6666666666666666
0.8924989700317383,1,0.6666666666666666
0.9263789057731628,1,0.75
0.8262515068054199,1,0.75
0.9165230393409729,0,0.8
0.9599963426589966,1,0.7
0.8762713670730591,2,0.8333333333333334
0.795289158821106,1,0.6666666666666666
0.8490844368934631,1,0.25
0.9269328117370605,2,0.8333333333333334
0.8512750267982483,1,0.25
0.7177280783653259,1,0.75
0.9041943550109863,1,0.5555555555555556
0.805779218673706,2,0.6666666666666666
0.866649866104126,1,1.0
0.9358907341957092,1,0.5555555555555556
0.9415527582168579,1,0.6666666666666666
0.9138661623001099,1,0.6
0.9572760462760925,1,0.625
0.9271033406257629,2,0.5714285714285714
0.9415386319160461,2,0.45454545454545453
0.8987186551094055,1,0.4
0.9284454584121704,1,0.5
0.9258981347084045,1,0.8
0.9007580280303955,1,0.2857142857142857
0.892392635345459,1,0.8
0.9245452284812927,0,0.5454545454545454
0.9314590096473694,1,0.5
0.9297868609428406,2,0.7142857142857143
0.8921135663986206,1,0.375
0.9148440361022949,1,0.4
0.9151991009712219,1,0.6
0.9215315580368042,2,0.6
0.940188467502594,2,0.6666666666666666
0.8891903162002563,1,0.5
0.943440318107605,2,0.6666666666666666
0.9053657054901123,1,0.5
0.9376738667488098,2,0.6
0.8525949120521545,0,0.75
0.8772290349006653,2,0.25
0.9314866065979004,1,0.5
0.8900663256645203,1,0.14285714285714285
0.8857631683349609,1,0.75
0.9321231842041016,1,0.6666666666666666
0.8958015441894531,2,0.6666666666666666
0.9074997901916504,2,0.5
0.770229697227478,1,1.0
0.910737156867981,1,0.5
0.9103879928588867,1,0.6
0.9186794757843018,2,0.6666666666666666
0.8780497908592224,1,0.5
0.9222804307937622,1,0.625
0.919238269329071,1,0.7142857142857143
0.9114489555358887,1,0.3333333333333333
0.8560471534729004,1,0.6666666666666666
0.9137461185455322,1,0.3333333333333333
0.9443786144256592,1,0.6666666666666666
0.8671518564224243,1,0.6666666666666666
0.7752596139907837,1,0.5
0.8593147397041321,1,0.375
0.8631141185760498,1,0.36363636363636365
0.7516892552375793,1,0.6666666666666666
0.9050980806350708,1,0.6
0.8982101082801819,1,0.75
0.8493355512619019,2,0.75
0.8895811438560486,1,0.75
0.7246524095535278,1,0.5
0.8946987986564636,1,0.0
0.9277120232582092,1,0.7142857142857143
0.8583067655563354,0,0.5
0.9174593687057495,1,0.8571428571428571
0.8298925161361694,2,0.3333333333333333
0.9277979731559753,1,0.5714285714285714
0.9306092262268066,2,0.7142857142857143
0.8318191766738892,1,0.6
0.7898096442222595,1,0.3333333333333333
0.8761893510818481,1,0.6666666666666666
0.8453577160835266,1,0.0
0.876643717288971,1,0.2222222222222222
0.8865036964416504,1,0.5714285714285714
0.9233646392822266,1,0.8333333333333334
0.939868152141571,1,0.4
0.8911770582199097,0,1.0
0.8619629144668579,2,0.6666666666666666
0.8749489188194275,1,0.4
0.8558340072631836,1,0.6
0.8781749606132507,1,0.4
0.6752297878265381,1,0.6666666666666666
0.8949753046035767,2,0.8333333333333334
0.9356330633163452,2,0.8
0.9260741472244263,1,0.5
0.8933214545249939,2,0.8333333333333334
0.9354555606842041,1,0.8
0.8813352584838867,1,0.3333333333333333
0.9350732564926147,2,0.8
0.9230791926383972,1,0.6666666666666666
0.8980848789215088,1,0.5
0.843808650970459,1,0.2
0.852821409702301,1,0.4
0.893337607383728,1,0.4
0.8498239517211914,1,0.3333333333333333
0.8816465139389038,1,0.625
0.9142064452171326,1,0.5714285714285714
0.9001328349113464,1,0.25
0.9278693795204163,1,0.125
0.9171936511993408,1,0.5
0.9231443405151367,1,0.3333333333333333
0.9024315476417542,1,0.6666666666666666
0.9617423415184021,2,0.75
0.9203325510025024,0,0.7142857142857143
0.9312781095504761,0,0.4444444444444444
0.822424054145813,1,0.2
0.9232245683670044,1,0.5
0.9034178853034973,1,0.8
0.7319716215133667,1,0.3333333333333333
0.9000008702278137,1,1.0
0.8796647787094116,1,0.3333333333333333
0.8377220034599304,1,0.6
0.9049308896064758,1,0.6
0.9276027083396912,2,0.375
0.9302879571914673,2,0.5
0.8332740664482117,1,1.0
0.9295271039009094,0,0.5
0.9505642056465149,1,0.8333333333333334
0.9241008162498474,2,0.5714285714285714
0.8983569741249084,2,0.6
0.8418595194816589,1,0.3333333333333333
0.8873338103294373,1,0.6
0.8264895081520081,1,0.3333333333333333
0.908443808555603,2,0.5714285714285714
0.8869638442993164,0,0.4
0.9227991104125977,1,1.0
0.9360328912734985,1,0.6
0.7007877230644226,1,0.3333333333333333
0.9048840999603271,1,0.42857142857142855
0.8754037618637085,1,0.6
0.9404625296592712,1,0.625
0.8953583836555481,2,0.5714285714285714
0.8734913468360901,1,0.5
0.9227863550186157,1,0.5
0.8032802939414978,1,1.0
0.935358464717865,1,0.8
0.8736778497695923,2,0.3333333333333333
0.9094837307929993,1,0.3333333333333333
0.9055801033973694,1,0.75
0.8689191937446594,1,0.6
0.8998572826385498,1,0.6
0.9224061369895935,1,0.8
0.9589129090309143,1,0.5
0.8408148884773254,1,0.5
0.8650231957435608,1,0.4
0.8564496636390686,1,0.4
0.8736112117767334,1,0.3333333333333333
0.8692898750305176,1,0.4
0.8704953789710999,1,0.3333333333333333
0.9302754402160645,1,0.42857142857142855
0.7352190017700195,1,0.0
0.9485471248626709,2,0.7777777777777778
0.9205437302589417,1,0.4
0.8914535045623779,1,0.75
0.8656701445579529,0,0.6
0.8985633254051208,1,0.6
0.8504903316497803,0,0.5
0.9301046133041382,1,0.8571428571428571
0.9004970788955688,1,0.5
0.9006353616714478,2,0.75
0.9144565463066101,1,0.5555555555555556
0.9411786794662476,1,1.0
0.9409351348876953,2,0.75
0.8736843466758728,1,0.42857142857142855
0.8771957159042358,1,0.6666666666666666
0.88206946849823,2,0.5
0.9359635710716248,0,0.75
0.8785988092422485,1,0.4
0.7618492245674133,1,0.3333333333333333
0.893150269985199,1,0.4
0.907548725605011,1,0.5714285714285714
0.8554450869560242,1,0.4
0.9256172180175781,1,1.0
0.9287302494049072,1,0.5555555555555556
0.8027426600456238,2,0.6
0.8473045825958252,0,0.5714285714285714
0.8713245987892151,2,0.6666666666666666
0.8491309285163879,1,0.75
0.8585429787635803,2,0.3333333333333333
0.9144794344902039,0,0.5
0.8559340238571167,1,0.75
0.6362996101379395,1,0.5
0.8722001314163208,2,0.2857142857142857
0.9094322323799133,1,0.6
0.8481853008270264,2,0.8
0.8500601649284363,0,0.5
0.8414002060890198,1,0.5
0.9482997059822083,1,0.8571428571428571
0.8326883316040039,1,0.5
0.9344226121902466,1,0.42857142857142855
0.901419460773468,0,0.8
0.8162802457809448,2,0.6666666666666666
0.9016521573066711,1,0.8333333333333334
0.9034034013748169,2,0.6666666666666666
0.9247388243675232,1,0.8
0.8676238656044006,2,0.6666666666666666
0.9070013165473938,1,0.75
0.9003122448921204,1,0.8
0.9581413865089417,0,0.8333333333333334
0.8798469305038452,1,0.8333333333333334
0.8575862646102905,1,0.3333333333333333
0.8415894508361816,2,1.0
0.8232488632202148,1,0.6
0.8262264132499695,1,0.5
0.8170756697654724,1,0.4
0.8388014435768127,2,0.6
0.88864666223526,1,0.7142857142857143
0.8221250772476196,1,0.25
0.9369416236877441,2,0.5555555555555556
0.8381723761558533,2,0.5
0.9050126671791077,2,0.5
0.9396895170211792,1,0.7142857142857143
0.9115933179855347,2,0.6666666666666666
0.7292543649673462,0,0.6666666666666666
0.8558127880096436,2,0.75
0.7765944004058838,1,0.2
0.8274851441383362,2,0.75
0.825817883014679,0,0.6
0.9197522401809692,1,0.5
0.8687365651130676,0,0.6666666666666666
0.9124937057495117,2,0.75
0.8690556883811951,2,1.0
0.7520973682403564,2,0.5
0.9417005777359009,1,0.6666666666666666
0.8779762983322144,2,0.6
0.8943400382995605,0,0.8333333333333334
0.6406213641166687,1,0.6666666666666666
0.9410340189933777,2,1.0
0.8800353407859802,2,0.6
0.7679804563522339,0,0.4
0.8627152442932129,2,0.8333333333333334
0.7977567911148071,1,0.75
0.8567079901695251,1,0.75
0.8241986036300659,2,0.6
0.8547765612602234,1,0.5714285714285714
0.7899916172027588,0,0.6
0.880297064781189,0,0.5
0.8256504535675049,0,0.75
0.863761305809021,0,0.6666666666666666
0.8350263237953186,1,0.5
0.8069641590118408,1,0.4
0.8291234374046326,2,0.6
0.8323809504508972,1,0.5
0.796233057975769,1,1.0
0.8574690222740173,0,0.8
0.908844530582428,1,0.8333333333333334
0.8656706213951111,1,0.5
0.8253068327903748,2,0.6666666666666666
0.8096092343330383,1,0.3333333333333333
0.818746030330658,0,1.0
0.7260525822639465,0,0.6
0.9165192246437073,0,0.6666666666666666
0.8367639183998108,2,0.75
0.8081737160682678,2,0.75
0.8672844767570496,2,0.4
0.878017008304596,0,0.5
0.820988655090332,1,0.2857142857142857
0.9457001686096191,1,0.7777777777777778
0.8260383605957031,1,0.25
0.8687617182731628,2,0.5
0.8985617756843567,1,0.5714285714285714
0.9192264080047607,1,0.8
0.8597183227539062,1,0.7142857142857143
0.9114108681678772,2,0.75
0.8236585259437561,2,0.5
0.7906346321105957,1,0.6666666666666666
0.7652662992477417,1,1.0
0.894573450088501,0,0.4
0.8449229598045349,2,0.6
0.7803611159324646,2,0.5
0.8886019587516785,2,0.5
0.778925359249115,2,0.25
0.8223356604576111,2,0.6
0.9563788175582886,2,0.7777777777777778
0.8849813342094421,1,0.6
0.9777327179908752,1,0.8571428571428571
0.8726816773414612,2,0.5
0.8102359175682068,1,0.75
0.9069998860359192,1,0.5555555555555556
0.8244588375091553,1,0.75
0.9000305533409119,1,0.8
0.8694185614585876,1,0.4444444444444444
0.9270987510681152,2,1.0
0.8516603112220764,1,0.75
0.6587516069412231,1,0.6666666666666666
0.8804600834846497,1,0.8
0.8552612662315369,1,0.3333333333333333
0.8018067479133606,0,1.0
0.8851406574249268,0,1.0
0.9534795880317688,1,0.8571428571428571
0.85572749376297,1,0.75
0.8427338600158691,0,0.75
0.8589603900909424,0,0.5
0.8730217218399048,0,0.8333333333333334
0.9376161098480225,0,0.7142857142857143
0.8068642616271973,1,1.0
0.8268532752990723,1,0.5
0.8814703822135925,1,0.6
0.672003448009491,2,0.6666666666666666
0.7381329536437988,0,0.6666666666666666
0.7428084015846252,1,0.5
0.9014938473701477,1,0.8571428571428571
0.8347545862197876,1,0.75
0.801764965057373,0,0.5
0.8800424933433533,2,0.8
0.8234058022499084,1,0.6666666666666666
0.8249098658561707,1,0.6666666666666666
0.7942118048667908,1,0.6666666666666666
0.8195871710777283,1,0.4
0.8652431964874268,0,0.6666666666666666
0.8844714164733887,1,0.5
0.794451117515564,1,0.3333333333333333
0.9112777709960938,1,0.5
0.7646960616111755,0,0.6666666666666666
0.871977686882019,1,0.6666666666666666
0.9380822777748108,1,0.5555555555555556
0.719781756401062,1,0.0
0.8297752141952515,1,0.6666666666666666
0.8980045318603516,1,0.6
0.8301112055778503,1,0.6666666666666666
0.8617773652076721,1,0.5
0.8657953143119812,1,0.375
0.7610964775085449,0,0.6666666666666666
0.8364046216011047,2,1.0
0.8542991876602173,2,0.5
0.8542991876602173,1,0.5
0.798518717288971,1,0.25
0.7920597195625305,2,0.5
0.7605177164077759,0,0.6666666666666666
0.9131070375442505,1,0.7142857142857143
0.8891579508781433,2,0.7142857142857143
0.7399682402610779,2,0.25
0.9470403790473938,1,1.0
0.8770310282707214,0,1.0
0.6143472194671631,2,0.75
0.8318665027618408,1,0.6
0.713558554649353,2,0.6666666666666666
0.8940747380256653,2,1.0
0.7795482873916626,0,0.75
0.7930513620376587,1,0.42857142857142855
0.6934808492660522,2,0.6666666666666666
0.8676958680152893,1,0.6666666666666666
0.8078722357749939,2,0.6666666666666666
0.8135411739349365,0,0.6666666666666666
0.8042815327644348,2,0.6666666666666666
0.8969534635543823,1,1.0
0.9058896899223328,1,0.5
0.9013258218765259,2,1.0
0.8416483402252197,2,0.3333333333333333
0.7164109945297241,1,0.0
0.8457870483398438,1,0.4
0.9126350283622742,2,1.0
0.8561862111091614,2,0.6666666666666666
0.9270810484886169,2,0.8571428571428571
0.9211149215698242,1,0.8571428571428571
0.9089984893798828,1,0.42857142857142855
0.8872147798538208,1,1.0
0.878900408744812,1,1.0
0.8912065625190735,1,0.75
0.8958863019943237,1,0.8
0.8277757167816162,2,0.6
0.911094605922699,1,1.0
0.8415156602859497,1,0.75
0.9094869494438171,1,1.0
0.8342162370681763,1,0.6
0.8222078680992126,1,1.0
0.5931946039199829,1,0.6666666666666666
0.5779634714126587,1,0.75
0.7178047895431519,1,1.0
0.8978567719459534,1,0.6
0.8186006546020508,0,0.6
0.9074589610099792,1,0.42857142857142855
0.8490285277366638,1,0.6666666666666666
0.8186752796173096,2,0.25
0.795754611492157,1,1.0
0.8159083724021912,1,0.6
0.6986851692199707,1,0.5
0.8536742925643921,1,1.0
0.848533034324646,1,0.5
0.8410205841064453,1,0.75
0.8496676087379456,1,0.6666666666666666
0.8133655190467834,1,1.0
0.9166113138198853,1,1.0
0.7846275568008423,2,1.0
0.8335132002830505,2,0.75
0.9051201343536377,1,0.8333333333333334
0.8454195857048035,1,0.5
0.9188258647918701,1,0.6
0.8295650482177734,1,1.0
0.9170595407485962,1,0.8
0.816120982170105,1,0.8
0.9068186283111572,1,0.5
0.8366794586181641,1,0.75
0.8986241817474365,1,0.75
0.8386182188987732,1,1.0
0.7755821943283081,2,1.0
0.9034934043884277,0,0.5
0.7437368035316467,1,0.5
0.6671505570411682,1,0.75
0.770117998123169,1,0.6666666666666666
0.8196995258331299,1,1.0
0.8835329413414001,1,0.5
0.8414567112922668,1,0.4
0.8957289457321167,1,0.42857142857142855
0.8693243861198425,1,0.4
0.6850380897521973,0,0.6666666666666666
0.6530663967132568,0,0.5
0.7883099913597107,1,0.3333333333333333
0.7484059929847717,0,0.6666666666666666
0.8176935911178589,1,0.5
0.8510711789131165,1,1.0
0.8763959407806396,1,0.5
0.9018786549568176,0,0.5714285714285714
0.8588061332702637,1,0.5
0.7926090955734253,1,1.0
0.8880215883255005,1,0.8333333333333334
0.8066309690475464,1,0.6
0.7043948173522949,1,0.5
0.9288814663887024,2,0.8333333333333334
0.8160511255264282,2,0.5
0.6445226669311523,1,1.0
0.8650757670402527,1,0.6
0.814332127571106,1,0.75
0.8483303785324097,2,0.8
0.8272265791893005,1,1.0
0.7306989431381226,2,0.5
0.8342983722686768,1,0.5714285714285714
0.8493384718894958,0,0.8
0.8240645527839661,0,0.5
0.8591614961624146,1,0.75
0.8213790059089661,1,0.5
0.8833717703819275,1,0.5
0.9056840538978577,1,1.0
0.933387815952301,2,0.7142857142857143
0.8972402811050415,2,0.6
0.8691626787185669,1,1.0
0.818719208240509,1,0.0
0.8234068751335144,1,0.4
0.8118183016777039,0,0.6666666666666666
0.7830609083175659,0,0.4
0.8797357082366943,0,0.5
0.8914849162101746,1,0.6
0.8478763103485107,1,0.4
0.8724275231361389,1,0.6666666666666666
0.8720645308494568,1,0.25
0.7804760336875916,0,0.6
0.9048928618431091,1,1.0
0.7676346898078918,0,0.6
0.7705698609352112,1,0.5
0.8722763061523438,1,0.5
0.9406024217605591,1,0.6
0.8802888989448547,2,0.5
0.8007019758224487,1,0.25
0.761684000492096,1,0.6666666666666666
0.8161507248878479,1,0.6
0.7520415782928467,1,0.6666666666666666
0.8911115527153015,2,1.0
0.8293070793151855,2,0.5
0.956871747970581,1,0.8
0.9379905462265015,1,0.75
0.906028687953949,1,0.5
0.9192450642585754,1,0.6666666666666666
0.9055964946746826,2,0.8333333333333334
0.7984455823898315,1,0.6666666666666666
0.8819348216056824,1,0.8
0.9349477291107178,1,0.875
0.9435099959373474,2,0.625
0.8783776164054871,1,0.4
0.9304702877998352,1,0.8571428571428571
0.8363604545593262,1,0.75
0.8943234086036682,1,0.7142857142857143
0.8973128795623779,1,0.4
0.8986518383026123,2,0.6666666666666666
0.8950395584106445,1,0.6666666666666666
0.9048435688018799,1,0.5
0.8046713471412659,1,0.6
0.8090664148330688,1,0.4
0.8666462302207947,1,0.3333333333333333
0.8833175897598267,1,0.4
0.8464953303337097,1,0.5
0.8385624289512634,2,0.6666666666666666
0.8791103363037109,1,0.75
0.8419179916381836,2,0.3333333333333333
0.8583879470825195,1,0.75
0.8759612441062927,1,0.75
0.8585315346717834,1,0.75
0.9457790851593018,1,0.8333333333333334
0.895993709564209,1,0.6666666666666666
0.8335734009742737,1,1.0
0.806473433971405,1,0.6666666666666666
0.8475722074508667,1,1.0
0.8302884697914124,1,0.6666666666666666
0.8806012868881226,1,0.8
0.8535486459732056,2,1.0
0.8408038020133972,1,0.5
0.8752304911613464,1,0.6
0.9021458625793457,2,0.75
0.8642018437385559,2,0.6
0.8525893688201904,2,0.6
0.8481422066688538,2,0.6666666666666666
0.8782488703727722,1,0.5
0.9055092930793762,2,0.6
0.873424232006073,1,0.42857142857142855
0.9229422807693481,1,0.42857142857142855
0.904581606388092,2,0.8
0.8973166346549988,2,0.8571428571428571
0.914320707321167,1,0.75
0.9051313996315002,1,0.5
0.8669152855873108,1,0.2857142857142857
0.8696050047874451,2,0.6666666666666666
0.7850556373596191,0,0.6
0.7753046154975891,2,0.6666666666666666
0.8999060392379761,2,0.6
0.8719630241394043,2,0.375
0.9290657639503479,2,0.8
0.9263481497764587,0,0.7142857142857143
0.9569980502128601,1,0.8333333333333334
0.8900354504585266,1,0.6
0.9152798056602478,1,0.4444444444444444
0.9202266335487366,1,0.4444444444444444
0.9386720061302185,1,0.5
0.917717695236206,2,0.8333333333333334
0.8851158618927002,1,0.5
0.870304524898529,1,1.0
0.9207553267478943,1,0.8571428571428571
0.9385217428207397,1,0.6666666666666666
0.9361417889595032,1,0.8
0.9340257048606873,1,0.75
0.9385872483253479,1,1.0
0.8152628540992737,0,0.5
0.8855581879615784,2,1.0
0.8251829743385315,2,0.75
0.8029880523681641,1,0.75
0.8309007883071899,1,0.6666666666666666
0.892180323600769,1,0.6666666666666666
0.7871333956718445,1,1.0
0.894349992275238,1,0.8
0.8040792942047119,2,0.6666666666666666
0.8759485483169556,1,0.75
0.8927701711654663,2,0.75
0.9037342071533203,2,0.75
0.8905273675918579,1,0.6666666666666666
0.8170745372772217,1,0.6
0.9103284478187561,1,0.75
0.9198729991912842,1,0.75
0.9474229216575623,1,1.0
0.858123779296875,1,0.8
0.8549898862838745,1,1.0
0.9558483362197876,1,1.0
0.8210917115211487,2,1.0
0.9238331317901611,1,0.8333333333333334
0.8395328521728516,2,0.6666666666666666
0.9015655517578125,1,0.8
0.9203956127166748,2,0.6
0.8466649651527405,0,0.5
0.9084305167198181,0,0.5
0.8861637711524963,1,0.75
0.9076669812202454,2,0.8333333333333334
0.912314772605896,2,1.0
0.8978631496429443,2,0.8333333333333334
0.9238859415054321,2,0.6666666666666666
0.9378185868263245,1,0.7142857142857143
0.8041463494300842,1,0.5
0.8827927112579346,2,1.0
0.8143013715744019,1,1.0
0.8780451416969299,1,0.8
0.9144719243049622,1,0.8
0.9407806396484375,2,0.8333333333333334
0.9491912126541138,1,0.8571428571428571
0.9332639575004578,2,1.0
0.9029138684272766,2,0.8
0.9200507998466492,1,0.6666666666666666
0.8499434590339661,1,1.0
0.8603366017341614,2,1.0
0.8534958958625793,2,1.0
0.8970245122909546,2,1.0
0.7585080862045288,1,1.0
0.8949415683746338,1,1.0
0.963509738445282,1,0.8333333333333334
0.8805558681488037,2,0.7142857142857143
0.8253048062324524,1,0.6666666666666666
0.841063380241394,1,0.4
0.8841821551322937,2,1.0
0.9313527345657349,2,1.0
0.8569434881210327,1,0.6666666666666666
0.8943231701850891,2,1.0
0.9126150012016296,1,0.8333333333333334
0.8465626835823059,2,0.75
0.843183159828186,1,0.5714285714285714
0.8657860159873962,1,0.8
0.8469700217247009,1,0.7142857142857143
0.8802841901779175,1,0.6
0.8477264642715454,1,1.0
0.9112783074378967,2,0.8
0.8070573806762695,1,1.0
0.8141242861747742,1,0.5
0.8590085506439209,2,0.8
0.9365200996398926,1,1.0
0.957143247127533,1,1.0
0.8902016282081604,1,0.5
0.8072201609611511,2,1.0
0.8735345005989075,1,0.75
0.7887283563613892,1,0.5
0.8694016933441162,1,0.4
0.8918288350105286,1,1.0
0.8785852193832397,2,0.6666666666666666
0.8985808491706848,1,0.8333333333333334
0.8838157057762146,1,0.75
0.8812741041183472,2,0.8
0.9107014536857605,1,0.4
0.9392138123512268,1,1.0
0.8279039859771729,1,0.6666666666666666
0.7917506098747253,2,0.5
0.7196305990219116,1,0.5
0.6746294498443604,2,1.0
0.89010089635849,1,0.6666666666666666
0.7599657773971558,1,0.5
0.8434814214706421,1,0.4
0.8838087320327759,2,0.75
0.8574697971343994,2,0.5
0.8655529022216797,2,0.75
0.7951502799987793,1,0.0
0.8965792059898376,1,0.42857142857142855
0.9257022738456726,1,0.5
0.8995081782341003,1,0.6
0.7215073108673096,2,0.75
0.8869810104370117,2,1.0
0.7869094610214233,1,0.6666666666666666
0.8773453235626221,2,0.8
0.699915885925293,1,0.0
0.8114509582519531,1,0.6666666666666666
0.8284929990768433,1,0.6666666666666666
0.8428329229354858,1,1.0
0.8288672566413879,1,1.0
0.8654922246932983,2,0.8
0.9323661923408508,1,0.5714285714285714
0.9110325574874878,0,0.8333333333333334
0.9344538450241089,1,0.8333333333333334
0.9187928438186646,1,0.5714285714285714
0.8195242285728455,2,0.75
0.8236634135246277,1,0.5714285714285714
0.8513597846031189,1,0.6
0.8406957387924194,1,0.75
0.9660876393318176,2,1.0
0.8944992423057556,1,0.5
0.791922926902771,1,0.6666666666666666
0.8524768352508545,1,0.6
0.8162269592285156,2,0.8
0.7844169735908508,1,0.6666666666666666
0.8046200275421143,1,0.6666666666666666
0.8096898794174194,1,0.75
0.7877352833747864,2,1.0
0.827438235282898,1,0.25
0.9071162939071655,2,0.6
0.8989796042442322,2,0.7142857142857143
0.8507998585700989,1,0.42857142857142855
0.8475633859634399,2,0.6666666666666666
0.8264085054397583,1,0.4
0.8686047792434692,1,0.5
0.7761420607566833,2,0.6666666666666666
0.7646521925926208,1,0.5
0.9029735326766968,2,1.0
0.8896781206130981,0,0.5
0.8165127635002136,0,0.5
0.6418166160583496,2,1.0
0.8390825390815735,1,0.5
0.932113528251648,1,0.8
0.8814640045166016,2,0.42857142857142855
0.8533702492713928,1,0.8
0.8424001336097717,1,0.6
0.8520798683166504,1,0.75
0.740621030330658,2,0.5
0.8757367134094238,1,1.0
0.84269118309021,2,1.0
0.832562267780304,2,0.75
0.8443330526351929,1,0.75
0.8957525491714478,1,1.0
0.8525856733322144,2,0.5
0.8428273797035217,1,0.75
0.8529147505760193,2,0.75
0.7961781620979309,1,0.8
0.8493716716766357,1,0.3333333333333333
0.735344409942627,1,0.2
0.7945111393928528,2,1.0
0.8617938160896301,2,0.6
0.9454680681228638,2,0.7142857142857143
0.7675113677978516,1,0.5
0.6892416477203369,1,0.25
0.8726182579994202,1,0.5714285714285714
0.8005548119544983,1,0.75
0.766395092010498,1,0.4
0.7594485282897949,1,0.5
0.7914686799049377,1,0.3333333333333333
0.7325595021247864,1,0.3333333333333333
0.8095304369926453,1,0.5
0.8980821371078491,1,0.6
0.8692309260368347,1,0.5714285714285714
0.9449899196624756,1,0.5
0.8852076530456543,2,0.75
0.8377576470375061,0,0.75
0.8687528371810913,1,0.8
0.756991982460022,1,0.5
0.9169349670410156,2,0.75
0.8362591862678528,1,0.7142857142857143
