SimScore,ATavail,Class 
0.8785802325452616,2,1
0.7502849714624158,2,0
0.8583874745170492,2,0
0.7728755798877839,2,1
0.8111437807649471,2,0
0.7717003877572717,2,0
0.7487966150872961,2,1
0.7026244758119126,2,1
0.6540477683474007,2,0
0.6107044883605028,2,0
0.8563456338538404,2,0
0.745282230078434,2,1
0.6921009668586894,2,1
0.7018334085746328,2,0
0.7654872067826521,2,1
0.5898416598925746,2,0
0.7708478933506111,2,0
0.7949045467018917,0,0
0.7783055835550695,0,1
0.7662054175747331,0,0
0.8718069416976745,2,1
0.7603884691704423,2,0
0.8695453754933733,2,0
0.6299073132397245,2,0
0.7634474867787291,2,0
0.7780520082438592,0,0
0.35833854595438197,2,1
0.38349025792049424,2,1
0.8053104055979518,0,0
0.8905436105020881,2,0
0.4737393054692801,2,0
0.40504171891987395,2,0
0.8534343285587063,2,0
0.7569553992281102,2,0
0.8174091926855126,2,0
0.7527747834472963,2,1
0.49364279462353244,2,0
0.7682387030422303,2,0
0.7457602260844816,2,0
0.8347118010110501,0,0
0.767382999142629,2,0
0.8233700499568146,0,1
0.760967774960091,2,0
0.7359597105650008,0,0
0.8312022067083622,2,0
0.7155378507171152,1,0
0.7274822969472142,2,0
0.5200056916309733,2,0
0.8360197392244189,2,1
0.7774691152960683,2,0
0.8777360732673862,0,0
0.6670512070322361,1,0
0.7188490157121563,0,0
0.8880593057667678,0,1
0.7640347842128603,2,0
0.7299579184709057,0,0
0.7974898208861836,0,0
0.793089893599815,2,1
0.6967527934303555,2,0
0.7609152556498943,2,0
0.6932024981628159,0,0
0.7601168294868101,0,0
0.6506776418867806,2,1
0.7335681305102525,0,0
0.8536706371837834,0,1
0.7853464044522632,2,0
0.9157129168949004,0,1
0.7652534879826087,2,0
0.604928280596949,1,0
0.6298228875391959,1,0
0.7393519156612133,2,1
0.6804985414006408,1,0
0.7353236209349212,1,0
0.8480333551172465,0,1
0.7088613143906796,2,0
0.878408775503407,0,1
0.8231216312132908,2,0
0.8496477395222849,0,0
0.5663563595983492,0,0
0.5964361780617308,0,1
0.9073253340665427,1,0
0.6655377061820855,1,0
0.7370222718082097,1,1
0.6216621073022885,0,0
0.6536319208234007,1,0
0.6404809504434458,2,0
0.7846151169925321,0,1
0.7893447066310921,0,0
0.7273787233883414,2,0
0.823670492333166,2,0
0.8188348876555342,0,0
0.8677455452587423,2,0
0.767817973522394,1,1
0.7589280772574729,2,0
0.6222700442155785,2,0
0.8740988866503644,0,0
0.7831355960208887,1,1
0.8592363459664202,0,1
0.7610670775111592,2,1
0.8693781307764483,0,0
0.8203136075960388,0,1
0.834065649414464,0,0
0.7232363481619956,0,1
0.5777168488794713,0,1
0.8082779038136205,0,1
0.6966845088102469,2,0
0.863522845090485,2,0
0.5983908382443047,0,0
0.7007566368363998,1,0
0.7584395413795346,1,0
0.49835487338283885,2,0
0.8113345998606755,0,1
0.7438233485239107,1,0
0.905962038712717,0,0
0.8246174549427576,0,0
0.565936143639921,1,0
0.9595629624323534,0,1
0.8141668916860161,2,1
0.8536702820211612,2,1
0.9157175502781777,2,1
0.7690699924467378,1,0
0.8646633085537072,2,0
0.8583693824710498,2,0
0.8550401402039963,0,1
0.8070560231542836,2,1
0.7824827874418885,1,1
0.8113771441543857,2,0
0.8869044736535028,2,0
0.8661997217992923,0,1
0.7880356531720456,2,0
0.690922100187426,1,0
0.733544955200376,2,0
0.735326734359823,1,0
0.7382393324375834,1,1
0.7102337492479636,1,1
0.7230088181275545,1,1
0.6561474574981305,2,0
0.6402440240271916,0,0
0.7294368236506262,2,1
0.7572563363362543,2,1
0.5643324151435566,2,0
0.567053380398979,1,0
0.8343818448491613,2,1
0.5201875885075044,2,0
0.8323475560355719,1,0
0.5141318730511515,2,1
0.8054412790692543,1,1
0.5298078668614361,1,0
0.6303410095533444,2,0
0.7888234372333414,1,1
0.9212302596310903,1,1
0.8010322837514434,1,0
0.8009185996169595,2,0
0.7384194663652608,0,0
0.7461091288777666,1,1
0.7564115442769486,2,0
0.6999170510572729,0,0
0.775602282638812,2,0
0.7730027840517375,2,1
0.6346641061439402,1,0
0.7145998324526246,2,1
0.7132705113118348,2,0
0.8369195498696674,1,1
0.3433854736802403,0,0
0.7237768815583491,1,0
0.7225564185816017,2,0
0.8207124209412657,2,0
0.6656862304504781,2,1
0.6549074169843478,2,0
0.29907937540012447,2,0
0.8040246015591271,2,0
0.7154149408238689,2,0
0.8213205384822854,0,1
0.8250287167496047,2,0
0.7192416689681761,0,0
0.6377918168154646,2,0
0.6334565006982814,0,1
0.49829069491814315,0,0
0.8624400900647832,2,0
0.7155363197146166,2,0
0.9566186515982325,2,1
0.7054302838695773,2,0
0.627778367247526,0,0
0.7107024738623295,2,1
0.7147223104076369,2,0
0.6290834723021691,2,0
0.5784796459320526,2,0
0.666055734480165,0,0
0.7606265069294602,2,0
0.8324585678398816,2,1
0.7930164873558083,0,1
0.7010354904366204,0,1
0.6749822894130993,2,0
0.568431553853696,1,0
0.7532558225379808,1,0
0.8194412165706587,2,0
0.6753900220853084,1,0
0.7634027075113355,2,0
0.6195406244704862,2,1
0.6839861241429676,2,0
0.8131134782759422,2,0
0.9092841202899471,2,1
0.6593443501205936,0,1
0.3702524232048918,1,0
0.6264926683484492,0,0
0.7344849677813525,0,0
0.745745130503386,2,0
0.7127402354189697,2,1
0.5175029517574286,0,0
0.7306688204198705,0,0
0.5468017574785018,0,1
0.7548679472410487,0,0
0.7970259973557982,2,0
0.6986698072204505,2,1
0.8413936701265758,0,1
0.7090145114890593,2,0
0.7694218076954765,0,0
0.5687555990615182,1,0
0.6105852414833529,2,0
0.7625232747879958,2,1
0.7905471321634828,2,0
0.7934903005667138,2,0
0.6300184010636644,2,0
0.7427733977622867,2,1
0.6623714856538631,2,0
0.7321602238883281,1,1
0.8350497754615414,0,1
0.8755717805960003,0,0
0.6513763125670007,2,1
0.6755724973780787,0,1
0.8696008506355685,0,0
0.8591560265790195,0,0
0.7364000495149384,2,0
0.7461217322623167,2,1
0.696799215940477,0,1
0.8484621107650319,2,1
0.7199875546560475,2,1
0.7057492313518804,2,0
0.6269099476110249,2,0
0.7841283825620761,2,0
0.809727763252688,2,1
0.680685841818035,2,1
0.6224720110190681,2,0
0.6663678636709129,2,0
0.7461046999185492,1,0
0.7765924560373587,2,0
0.7808907941064023,1,0
0.8050821020566543,0,0
0.7886220378506108,2,0
0.7791620432821882,2,1
0.7395916552480387,2,0
0.7091372656260321,2,0
0.7306913212560455,2,1
0.7561164668516351,2,0
0.7536064093473377,2,1
0.6838224269403586,2,0
0.7504570289214829,2,0
0.6291181221847859,2,1
0.8651967162257468,2,0
0.686734761457217,2,0
0.7585585826805019,2,1
0.775901979933488,2,1
0.7184654240661749,2,1
0.4678370138759476,1,1
0.8226060217859672,2,0
0.8386793300453436,2,0
0.62228958254541,2,0
0.6935572401062553,2,1
0.7189072817603664,2,1
0.6401313658249278,2,0
0.8281499691367598,2,0
0.7321510901371868,2,1
0.6450614402133786,2,1
0.6417538110263159,2,0
0.5346816791281873,2,1
0.6109555438445843,2,0
0.7710822946137242,2,1
0.537567770465422,2,0
0.6428232013112062,2,0
0.6379539526617717,2,0
0.660658159189281,2,0
0.6082508845489,2,1
0.7452442310050033,2,0
0.8015388031247677,2,0
0.44548928370835295,2,0
0.8452477728637261,2,1
0.754682661786315,1,0
0.7293295441404545,2,1
0.7204477329825041,1,0
0.7343682279148755,2,0
0.7490093126106205,1,1
0.6221839304351452,2,0
0.7947095834712748,1,1
0.7246784225142241,2,0
0.7184473134193872,0,1
0.7030503022124535,2,0
0.6393767164100385,2,0
0.761736616275979,0,0
0.6947035916681886,2,0
0.7635103601880924,2,0
0.6954373287130102,2,0
0.6975240418837675,2,1
0.842605231910384,2,0
0.6451865451239667,2,0
0.7721082106085624,2,0
0.7474415326482259,2,1
0.7303212073661693,2,0
0.691541841612154,2,0
0.864911343690118,2,1
0.7647240354844899,2,1
0.8549209171087112,1,0
0.7397267559599784,2,0
0.6813662568369097,2,0
0.7633813519377624,2,1
0.8337013235399025,2,1
0.7125618662234774,2,0
0.5725118531238381,2,0
0.7195319057562571,2,0
0.5902580023515042,2,1
0.728017945501585,2,1
0.8405041508168241,2,1
0.6824592255820795,2,0
0.6872353182515992,2,0
0.6583624604401316,2,0
0.6626475019532754,1,0
0.8262948516006366,2,1
0.8489027840905421,2,1
0.6921046956515517,1,0
0.7960842695086239,2,0
0.8335412940986539,2,0
0.7126691034286243,2,0
0.7880419668690031,2,0
0.7820324558990635,2,1
0.6339721784744603,2,0
0.7048221521138555,2,0
0.7125478548152847,2,0
0.7539153604281494,0,0
0.6512684876788524,2,1
0.7985099989639703,2,0
0.7821766554333709,2,0
0.8014930560149911,2,0
0.7248594814848253,2,0
0.7019940482051404,2,1
0.7615730368817627,2,0
0.7515445186660911,2,0
0.7113699011719394,2,0
0.6893396869337907,2,1
0.7529499909294471,2,0
0.7809169309681451,2,0
0.6185487005826641,2,1
0.7432074889259037,2,0
0.6277251974183338,2,0
0.7822673111387701,2,1
0.7577203032269695,1,0
0.8070505829749844,1,0
0.7295084143610405,2,0
0.7268219980184567,2,0
0.7203123556049957,2,0
0.6448556514155622,2,0
0.7510004575243425,0,0
0.7599741013752419,1,1
0.6448646575009234,2,0
0.654992984156191,0,0
0.7402792619065593,2,1
0.7758215179389627,2,0
0.6710713850739943,2,1
0.7402699899856647,2,1
0.7190384521027948,1,1
0.731971623217654,2,0
0.7856106192826234,2,0
0.7959394102769141,2,0
0.8112705157798493,2,0
0.8108949107151306,2,0
0.764459314734097,2,1
0.785065524566409,2,1
0.642059946756057,2,0
0.6203657893797003,2,0
0.5669591563089471,1,0
0.5968352385716226,2,0
0.688563563874919,2,0
0.6770481880254533,2,1
0.6739455575265336,2,0
0.8116921819724366,2,1
0.47264014519309205,2,0
0.7528132604086389,2,0
0.4374063208709808,2,1
0.6711445449765894,2,0
0.7388255972869049,2,0
0.2796758206771292,0,1
0.6255440471242989,0,0
0.6917245445389101,2,1
0.6985106521579898,2,0
0.7012288026727127,2,1
0.6593237002078395,2,1
0.7257280613670455,2,0
0.6961704174209974,2,1
0.8501731785529285,2,0
0.5814374838328902,2,0
0.7841222271051778,0,0
0.6788798873514956,2,0
0.6020664671137381,2,0
0.7982996998874208,2,0
0.5719478371603866,2,1
0.4180103464540383,2,1
0.6987410617112165,2,1
0.5420600952395245,2,0
0.5370723044510999,2,1
0.7093300938288762,0,0
0.8452740329117896,2,0
0.49457092785928014,2,1
0.8076874429945213,2,0
0.801121303836654,2,0
0.4667948524630327,2,0
0.442658978729185,2,0
0.7660628712901162,2,0
0.6975638676549887,2,0
0.5791000428150817,2,0
0.7317653814925356,1,0
0.7722296378057418,2,0
0.5379932783994285,2,1
0.7444778740028931,2,0
0.5570166148108265,2,1
0.7504380802312784,2,0
0.7516693838733908,2,0
0.777739372747056,2,1
0.7330424222623514,0,0
0.7780073085630375,2,1
0.6665868643368642,2,0
0.5842784717209405,2,0
0.4551759782558995,0,0
0.849612679591916,2,1
0.3789493456978197,0,0
0.8367617525985389,2,0
0.6253695066035232,2,1
0.7788966432455905,2,0
0.6995720243108529,2,0
0.7261811110526282,2,0
0.7584470803733476,2,1
0.7628760013654562,2,0
0.6411760596609575,0,0
0.7637512708350235,1,0
0.7064316829678053,0,1
0.7396174966183956,2,1
0.6415801439101818,2,0
0.4609802592251335,2,1
0.6529015095081844,2,1
0.6405724349397813,2,0
0.8280702535031819,2,0
0.6937890923360709,2,0
0.5205209391743756,2,1
0.5878182382957381,0,1
0.8021422043942109,0,1
0.5613868855593918,0,1
0.6550762626835903,2,0
0.6492011574686997,2,1
0.7271491948087966,2,0
0.8107458543099133,0,0
0.8375820056235775,2,0
0.6981335909988906,0,0
0.7177668029705093,2,0
0.761591719553792,2,0
0.718999504659023,2,1
0.36868007618836274,2,0
0.6178367749092423,0,1
0.55990240699964,0,1
0.7140358785035243,2,0
0.6261805737369366,2,0
0.6948929876857068,2,0
0.6699424717783015,2,0
0.6454642926681758,2,0
0.7445761538393613,2,0
0.6984578543787897,2,0
0.7520641038611463,1,0
0.7294405779734029,2,1
0.679686775655996,2,1
0.7809775399662451,2,0
0.6567825210031013,2,0
0.8232288001312181,2,0
0.7125015146161782,2,0
0.8508402357784374,2,1
0.680774727939612,2,0
0.7866990128033389,0,0
0.7162857322033787,0,1
0.6199739062605633,2,0
0.5773288157698376,2,0
0.6568120317407035,2,1
0.8605398506740414,2,0
0.6375113757080156,2,0
0.6416527974058214,1,0
0.8231255766623591,0,1
0.7693406572039005,0,1
0.6542695303222503,0,1
0.8275613187738486,2,0
0.7904455894560388,2,0
0.843180284768965,0,0
0.6504501883313494,2,0
0.696788211482273,0,1
0.831423494216845,2,1
0.692231618631917,2,0
0.7222593935478663,0,1
0.6937586041569728,2,1
0.7571845694144531,2,0
0.7375254064423068,2,0
0.7399146543067039,0,0
0.7000617124207095,2,1
0.5080338750653975,0,0
0.8067760206562226,0,0
0.7177579677363308,2,1
0.7893132723797409,0,0
0.7244711458946079,2,0
0.6883517795611431,1,1
0.8597120525735451,2,0
0.7710266795227406,0,1
0.766130475223225,0,0
0.6103843499198388,2,0
0.6722438846117367,0,1
0.690103386593804,2,0
0.7484391387404499,2,0
0.7225106131696291,1,1
0.7965857876631797,2,1
0.583061537777721,2,0
0.7471608901166455,2,1
0.48004630007823407,2,0
0.6733170303834652,2,0
0.7014632782789899,2,0
0.8714227299920617,2,0
0.8087313681715167,2,0
0.7819701811468652,2,1
0.7363665466006806,2,0
0.8401266502530489,1,1
0.783650417449713,2,0
0.5719381025315133,1,1
0.6776455385212795,2,0
0.770134152449912,2,0
0.629115956992211,0,1
0.7561601865861286,0,0
0.7873695993826367,2,1
0.8166411686832594,2,1
0.7182193366842158,2,0
0.6998241525876207,2,0
0.7480504162431225,2,0
0.8179850364417244,2,0
0.8485655733198323,2,0
0.769347361120185,2,1
0.7317634734888033,2,0
0.8436430365250582,0,1
0.8010046002039842,2,1
0.806352736204313,2,0
0.8900110981808058,0,1
0.8103832460605709,0,0
0.8708431870703943,0,0
0.7263708896224151,2,1
0.8280692869223266,2,1
0.7157702981696658,2,0
0.771857321150784,0,1
0.6527049343042599,2,0
0.7344491872381812,2,0
0.673968777044555,2,0
0.7266122781037507,2,1
0.7414737186273661,2,1
0.6955069964666908,0,0
0.6907902904915136,2,0
0.879485403624274,2,0
0.635998912640112,0,0
0.6381851021953625,2,0
0.710606623618587,2,1
0.8712791358630082,2,0
0.8475794311867608,0,0
0.6867680558366928,1,0
0.6302494023047123,2,0
0.6431508771952489,2,1
0.7234919766773906,2,0
0.7134639363501248,2,1
0.6100445157324018,1,0
0.6237215489896804,2,0
0.7091427801068554,1,0
0.6781533627419969,2,0
0.48112246200472586,0,1
0.6930795838082453,2,0
0.7016027065571537,0,0
0.660796569740759,2,1
0.6934284229152338,0,0
0.7150633395424091,2,1
0.5740931811515001,2,0
0.7329316422417839,2,1
0.5171342225352676,1,0
0.5877516205305524,2,0
0.703445756575148,2,0
0.7123089624959074,2,1
0.6179327975918175,2,0
0.658332934706242,2,0
0.7317440195264501,2,0
0.6936991612754472,2,0
0.675264284528146,2,0
0.679776114099475,2,0
0.7326384225269219,2,1
0.8064968343792811,2,0
0.5532447281673334,2,1
0.7442141759073203,2,0
0.7229290642753828,2,0
0.5488244559940805,2,0
0.6870009651052323,1,0
0.6654001218180172,1,0
0.5428126069006783,0,0
0.6323635823203594,2,1
0.7900058257063493,2,0
0.7380904428485391,1,1
0.592203214746644,1,0
0.6378128769998447,2,0
0.7045799363897102,2,0
0.6208172109705099,1,0
0.5660465515116314,0,0
0.4651684208216223,0,0
0.7134677991685856,0,0
0.8734291833504386,2,1
0.8226641254545215,0,0
0.5957285738455378,2,1
0.7198746507393801,2,0
0.4176155043456516,2,0
0.7478355354224059,2,0
0.8006631707283397,2,0
0.5237565834961107,1,0
0.6930802863008492,1,1
0.7513578286767273,1,0
0.5157351201574505,0,0
0.8494136160844986,2,0
0.6209164571874414,1,1
0.7909404756308683,2,0
0.7176438517190782,0,1
0.66207416250482,2,0
0.6708862302766124,2,1
0.637538602841385,0,0
0.6409185577612653,1,0
0.785580651201085,0,0
0.5556052151958588,1,0
0.6143486886115805,1,0
0.6704687925270929,2,1
0.7537007647271156,0,0
0.7341104566055611,0,0
0.7257392212023015,2,0
0.7921025552692641,2,0
0.7914181181550007,1,0
0.6952321397857818,2,0
0.7590982901746354,2,1
0.6814136870514849,2,0
0.6553287401436869,2,0
0.7876642368672198,1,0
0.8144313691172134,1,0
0.6188146446955279,0,0
0.7807780842085204,2,0
0.7655795566066124,2,1
0.6444474911268953,0,0
0.5166439898347042,1,0
0.5784935382504413,0,1
0.7661705119622279,2,0
0.6889285186390554,1,0
0.6394815445428986,0,0
0.7001028146993425,2,0
0.7404925373308896,0,0
0.4010599928492186,2,0
0.7117060615728175,1,1
0.7764783677978228,2,0
0.6398363081136115,2,0
0.6317464726356289,0,0
0.43556248839852835,2,0
0.4699732193581934,0,0
0.8017000914159428,2,0
0.7090231191059808,2,0
0.617551368193008,2,0
0.5642400046191461,2,0
0.6742773797527397,2,0
0.7556294753114087,2,1
0.7885866322706689,2,1
0.7467753658125371,1,0
0.6165492025746826,2,1
0.6309341900060321,2,0
0.6907370032676896,0,0
0.6270750997413507,1,0
0.7556607645411587,2,1
0.764410819012282,2,0
0.46668035079667436,2,0
0.6759130847083344,0,0
0.76908783746067,0,1
0.5445729377141416,0,0
0.642758368365195,2,1
0.36530961375832005,0,0
0.7013534740280275,2,1
0.7800537601146155,2,1
0.6917390685477979,2,0
0.657234484998639,2,1
0.6534958594148804,1,0
0.7849548928064289,2,0
0.5180493864681935,2,0
0.7741494926074012,2,1
0.7834858433127431,2,1
0.7413339850995567,1,0
0.5941987028065567,2,1
0.5310799210194128,2,0
0.7634307563238152,1,0
0.5151938225792301,2,0
0.6924166676805715,2,1
0.7692182955175888,2,1
0.6598549600578223,2,0
0.7235692796955552,2,1
0.7013128011805734,2,0
0.6653015506421392,2,1
0.6673559592785082,2,0
0.48490171031426493,2,0
0.6051650712118833,1,1
0.7522733951257164,2,0
0.6453511378123725,2,0
0.7209472190866102,0,0
0.6721624890946701,2,1
0.5927350521504102,0,0
0.8073287087010509,1,0
0.5441794625659941,2,0
0.7419716079607073,2,1
0.5340691862637458,1,0
0.771067489420551,2,0
0.7882457787060277,2,0
0.7829029080064979,2,1
0.7649983766544324,0,0
0.7917891135331401,0,0
0.7809815493190099,2,0
0.7238790595810236,2,1
0.7677950690896107,2,0
0.6550123632297933,2,0
0.7764530380286566,2,0
0.7385200656866502,2,1
0.7209637873719926,2,1
0.5514931571847219,2,0
0.7671698550203868,2,1
0.7458742086321423,2,0
0.8633162389274625,0,0
0.7072647223676625,2,0
0.7292420136723796,2,1
0.7311905038279316,2,0
0.6967939992740299,2,0
0.7346701499364412,0,1
0.6448339582987797,2,1
0.714097020435306,2,0
0.756133344425214,2,1
0.6905870817555347,2,0
0.727640134175866,2,0
0.5820408181824985,1,1
0.6782519866320014,2,1
0.7374163204115274,0,1
0.6949008382449826,1,0
0.5142348657751535,1,0
0.6735299182824407,2,0
0.6859873216230116,1,1
0.7739311025092445,1,1
0.696017929417915,2,1
0.8076193505704263,2,0
0.8569092692533922,2,1
0.7857501316247005,1,0
0.8399854820539089,2,0
0.7067538869269779,2,0
0.631948935977816,0,0
0.5284698056035202,1,0
0.5355787299372352,0,1
0.38650487870461736,0,0
0.6636093692228288,0,1
0.5690193987130513,2,0
0.5764539555320918,2,1
0.6308816112823173,2,0
0.6460154090554041,2,1
0.6915033414170224,2,0
0.862982374152493,2,0
0.7379433022126797,2,1
0.6452022149955654,1,0
0.7380415650241998,2,0
0.8462741567410043,2,1
0.5975422557976288,0,0
0.809935297761863,2,0
0.8000349541771232,0,1
0.8337899854891364,2,1
0.8634553559744671,2,0
0.8319046936834005,2,0
0.7953242061799306,0,0
0.5988977279014416,2,1
0.7258610619497117,2,1
0.6997041135648987,0,1
0.7342484432477396,2,0
0.6035518980942485,2,0
0.5446423629463562,1,1
0.7838715677496619,2,0
0.6256502520767152,2,0
0.4347119913906091,0,0
0.5990652082954371,2,1
0.7713230370087591,0,1
0.7327521441924181,2,0
0.7700334630973077,2,1
0.7694843641458109,2,0
0.7991851015555557,2,0
0.6145716541768098,0,0
0.7612519324107466,0,0
0.6738417170395078,0,0
0.7430622201472069,0,1
0.6577844867221204,1,0
0.648591149939652,0,1
0.6916759938205248,1,1
0.7443947292687139,0,0
0.6096376572957433,2,0
0.8274500122319596,2,0
0.7341041201722922,1,1
0.4581681826031343,1,1
0.49410850429181613,1,0
0.6042460067035581,1,0
0.7119264981706355,1,0
0.640460421724362,2,1
0.7359471979135418,2,0
0.4086738348218107,2,0
0.6368294831936697,2,0
0.7498271861345469,2,0
0.7555238734361646,2,0
0.5562054041762727,0,0
0.7381023127412655,0,0
0.8282509007290543,2,0
0.725797971662636,2,1
0.5125266721930914,2,1
0.5179839599802255,2,0
0.7767628010958281,0,0
0.6184078417190558,2,0
0.6566602892002878,2,0
0.7410372186013815,2,0
0.8656565353234971,2,0
0.868923409374775,2,1
0.7719177716173653,2,0
0.7453514250971109,0,0
0.6411445576711188,1,0
0.7654053511216138,1,0
0.5806035699012052,1,1
0.6523379625279043,1,0
0.7093721796842347,1,1
0.446710843415256,0,1
0.562057407255578,1,0
0.7521003693812154,0,0
0.5836717139960805,0,0
0.7949986643943868,2,1
0.8729684642694399,0,0
0.751377962407129,0,1
0.6953065779515066,2,0
0.8012947867759012,2,0
0.7612551481010601,2,1
0.6923355458456516,2,0
0.7117480572127769,2,0
0.6719707076092085,0,0
0.6794557988142584,2,1
0.7226809778102682,2,0
0.8189158691972961,2,1
0.634784280226082,2,0
0.6654694092919546,2,0
0.8199399259447835,2,0
0.6504736564249113,2,1
0.7226809778102682,2,1
0.8296650058970517,2,0
0.6906225303182818,2,0
0.5791637800432023,2,0
0.5448137257386286,2,0
0.5290945820415909,2,1
0.7428957326662485,2,0
0.6289388394671379,2,1
0.7503366185283231,2,0
0.8061769907867187,2,0
0.764620713577784,2,1
0.8107507704558192,2,1
0.7909282763670791,2,1
0.8494660365439717,1,1
0.6323935323495291,2,1
0.8408615251829761,1,0
0.7858919364982453,0,0
0.6402049351369176,2,1
0.631300611934413,2,0
0.7317240035380462,0,0
0.689068655046284,2,0
0.7256090651080401,0,1
0.6010098863660494,2,0
0.8163458518925066,2,0
0.7724940535010313,2,1
0.7034651956526237,0,0
0.6842544280209946,2,1
0.6766951371269306,0,0
0.5171045271143646,2,0
0.6919630952028387,2,1
0.6846810720894722,2,0
0.8005351246333428,0,0
0.6993081278413468,2,1
0.6360828735641781,0,1
0.5632117203717295,0,0
0.7554736444365066,2,0
0.7072329720913046,2,0
0.8325054864078472,2,0
0.8162283476771696,2,0
0.8290747403369368,2,1
0.7541463539955094,2,0
0.7186766280444786,2,0
0.6991184958272015,2,0
0.8367029248549848,2,1
0.7307160951757754,2,0
0.7180286034512954,2,1
0.7226171784114983,2,1
0.8537888712067875,2,0
0.8869812698939595,2,0
0.8290469373850605,2,0
0.567164581263993,0,0
0.7221597015351819,0,0
0.7037493091889779,1,0
0.7962724948984713,2,0
0.8029863808990242,2,1
0.7715081082336299,2,0
0.580667253720492,1,0
0.5085057250248974,1,1
0.7975405689640535,2,0
0.8186084564003693,2,1
0.4688194820427189,0,0
0.7403694309373263,2,0
0.676861565024028,0,0
0.7033560500076856,2,1
0.6453987769233765,1,0
0.6267262482317143,1,1
0.5220758012731237,2,0
0.6010363537582869,2,0
0.6389971838711945,2,1
0.837056443172287,2,1
0.8130133623975294,2,0
0.7473817544014029,2,0
0.7741026257352658,2,1
0.8104425869842953,2,1
0.7720350439922875,2,0
0.7967617087589574,2,0
0.7723828045879841,2,1
0.7737641771438754,0,0
0.7452685223927324,0,0
0.8112006643687489,2,0
0.738485642202016,0,0
0.82128152863827,2,1
0.429738651107742,2,1
0.64526247386909,2,0
0.6812062143109999,0,1
0.8594993886625004,2,0
0.6933423203332673,1,0
0.7779626999369325,2,0
0.6654728244731887,0,1
0.7907220068913563,0,0
0.7880953631665779,2,0
0.7537614568231595,2,1
0.6638894325788759,0,0
0.7505044191939658,2,0
0.691000229569311,2,0
0.5906569513173632,0,0
0.7541215963239456,2,0
0.816575725308116,2,1
0.7354611693435803,2,0
0.6656261882492988,2,1
0.7768545874512659,2,0
0.7623398836155871,2,0
0.7330110388341773,2,0
0.5843266812624361,0,0
0.803533518291473,2,0
0.7011120473667158,2,1
0.6201780993119167,2,0
0.7133777504643175,0,0
0.6605916906967815,2,0
0.5473696251026177,2,1
0.541580793691185,2,1
0.6071945756881573,2,0
0.5679871671123975,2,0
0.832283774979843,2,0
0.747617917547299,2,0
0.8132220081085609,2,0
0.8262728080556591,2,1
0.7055042527002541,2,0
0.7390468148973701,2,1
0.7589556866896563,0,0
0.4734902755813043,0,0
0.8001320146550107,2,0
0.6476763511169316,0,1
0.7883005800083215,2,1
0.6457398799757109,1,0
0.6227991897525356,2,1
0.7964922931576273,0,0
0.6038610057617098,2,1
0.7364468772350441,0,0
0.7713472468616824,2,0
0.623409667595314,1,1
0.7140989690616055,2,0
0.6407271766688091,2,1
0.8047621072174108,2,0
0.48574038702775746,2,0
0.6764240280839552,2,1
0.8607150443847216,2,0
0.662617237511061,2,0
0.7861222561533349,2,1
0.7451293425462997,1,0
0.6844282474013472,2,1
0.7716840639103876,2,0
0.83074386582412,2,0
0.7718725544691395,0,0
0.7723175185832597,2,1
0.8109976621711482,2,1
0.7404713559454655,2,0
0.7948597652218344,2,1
0.8000485323157707,0,0
0.7946024608607223,2,1
0.6353471301718183,2,0
0.8472020504708607,2,1
0.7004563953724046,1,0
0.7489947244782366,2,0
0.7935383359753355,2,0
0.39569462284654217,0,1
0.8470104285666766,2,0
0.7566983039061683,2,1
0.6526864272092051,0,0
0.7484658077031093,0,0
0.7212480617799742,2,0
0.7151273076319103,0,0
0.7547679104702426,2,0
0.7543209300431826,2,0
0.8082457575405517,2,1
0.7758064082008822,2,1
0.6085693893926927,2,1
0.6870339421031295,2,0
0.5307466529813313,0,1
0.3491603779233448,0,0
0.765890790390205,2,0
0.7933996525166425,2,0
0.679141693403717,2,1
0.6446775552434209,2,1
0.8094479188866344,2,0
0.670944153697381,2,0
0.8876201634557555,2,0
0.8006996858323264,2,0
0.7761325292033705,2,1
0.5951840784633765,2,1
0.7009730906232098,2,0
0.7264043674514958,2,1
0.8427805089561455,2,0
0.8455834202262554,2,0
0.6062442990418232,2,1
0.8020929151260529,2,1
0.7049121092784145,2,0
0.6374785199901873,2,0
0.8131518903558514,1,0
0.3034176979621828,0,1
0.61437567183278,0,0
0.5601687275043123,0,0
0.6335121623889473,0,0
0.7557926925257475,1,0
0.6564434282274826,2,0
0.7012251012120982,2,0
0.8728396502381293,2,0
0.7812349443945884,2,0
0.66534488299751,2,1
0.8134912315380948,2,0
0.7447827934873517,2,0
0.6849123434978718,0,0
0.7360156746501184,0,1
0.7601240447168306,0,0
0.854325217622019,2,0
0.7945074208101296,2,0
0.6614739101863729,2,0
0.8334679355811112,0,0
0.8179582941618496,2,0
0.5100943870367772,2,0
0.7827071312150593,2,0
0.9185555870603359,2,1
0.8183677405936298,2,0
0.8011038889428375,2,1
0.8313707616469365,2,0
0.5966665996766551,2,0
0.8546414701149019,2,1
0.5867068662036178,2,0
0.7493107054634951,2,1
0.7692932801758929,2,1
0.6351528295679688,0,0
0.7920283900822569,2,0
0.7945293665971942,1,0
0.8462404906977183,2,0
0.6993268399999476,0,0
0.7691741597330757,2,0
0.7442534313496435,2,0
0.665210643537417,2,0
0.8850426967962836,0,0
0.8146347103973355,2,0
